user_id,lastseen,gender,created,language,country_code,status,is_business,dob
4831,2020-07-27 22:46:26.167+00,NULL,2020-07-27 22:46:26.166+00,en,MX,active,f,NULL
4834,2020-07-27 23:10:08.211+00,NULL,2020-07-27 23:10:08.211+00,en,AR,active,f,NULL
4836,2020-07-27 23:23:13.005+00,NULL,2020-07-27 23:23:13.005+00,en,AR,active,f,NULL
4837,2020-07-27 23:25:11.05+00,NULL,2020-07-27 23:25:11.049+00,en,MX,active,f,NULL
4851,2020-07-28 17:20:59.408+00,NULL,2020-07-28 17:20:59.408+00,en,MX,active,f,NULL
4852,2020-07-28 17:21:01.382+00,NULL,2020-07-28 17:21:01.381+00,en,AR,active,f,NULL
4856,2020-07-28 19:26:09.089+00,M,2020-07-28 19:26:09.018+00,en,MX,active,f,1995-05-21
4858,2020-07-28 19:46:47.722+00,M,2020-07-28 19:46:47.649+00,en,MX,active,f,1995-05-21
4865,2020-07-29 01:33:49.90+00,NULL,2020-07-29 01:33:49.899+00,en,AR,active,f,NULL
4883,2020-07-29 14:28:56.732+00,NULL,2020-07-29 14:28:56.731+00,en,AR,active,f,NULL
4886,2020-07-29 14:44:43.765+00,NULL,2020-07-29 14:44:43.764+00,en,MX,active,f,NULL
4887,2020-07-29 14:44:45.693+00,NULL,2020-07-29 14:44:45.692+00,en,AR,active,f,NULL
4891,2020-07-29 16:16:18.571+00,NULL,2020-07-29 16:16:18.57+00,en,AR,active,f,NULL
4894,2020-07-29 18:31:21.389+00,NULL,2020-07-29 18:31:21.389+00,en,MX,active,f,NULL
4896,2020-07-29 19:02:14.315+00,M,2020-07-29 19:02:14.251+00,en,MX,active,f,1995-05-21
4897,2020-07-29 19:22:48.996+00,M,2020-07-29 19:22:48.936+00,en,MX,active,f,1995-05-21
4900,2020-07-29 22:34:39.58+00,NULL,2020-07-29 22:34:39.579+00,en,MX,active,f,NULL
4904,2020-07-30 00:26:16.824+00,NULL,2020-07-30 00:26:16.824+00,en,MX,active,f,NULL
4912,2020-07-30 05:24:58.913+00,M,2020-07-30 03:22:48.736+00,en,MX,active,f,1984-04-27
4914,2020-07-30 03:45:28.022+00,NULL,2020-07-30 03:45:28.021+00,en,AR,active,f,NULL
4915,2020-07-30 05:23:33.253+00,NULL,2020-07-30 05:23:33.253+00,en,MX,active,f,NULL
4916,2020-07-30 05:23:34.62+00,NULL,2020-07-30 05:23:34.62+00,en,AR,active,f,NULL
4926,2020-07-30 18:44:51.58+00,NULL,2020-07-30 18:44:51.579+00,en,AR,active,f,NULL
4927,2020-07-30 18:52:39.464+00,NULL,2020-07-30 18:52:39.463+00,en,MX,active,f,NULL
4928,2020-07-30 18:52:40.446+00,NULL,2020-07-30 18:52:40.446+00,en,AR,active,f,NULL
4932,2020-07-30 20:53:08.358+00,NULL,2020-07-30 20:53:08.357+00,en,MX,active,f,NULL
4933,2020-07-30 20:53:09.502+00,NULL,2020-07-30 20:53:09.502+00,en,AR,active,f,NULL
4936,2020-07-30 21:33:49.775+00,NULL,2020-07-30 21:33:49.775+00,en,MX,active,f,NULL
4940,2020-07-30 23:39:17.91+00,NULL,2020-07-30 23:39:17.91+00,en,AR,active,f,NULL
4943,2020-07-31 05:13:43.497+00,NULL,2020-07-31 05:13:43.496+00,en,MX,active,f,NULL
4944,2020-07-31 05:13:44.70+00,NULL,2020-07-31 05:13:44.70+00,en,AR,active,f,NULL
4960,2020-07-31 18:13:16.054+00,NULL,2020-07-31 18:13:16.052+00,en,MX,active,f,NULL
4967,2020-07-31 22:23:08.464+00,NULL,2020-07-31 22:23:08.464+00,en,MX,active,f,NULL
4972,2020-08-01 00:28:20.139+00,NULL,2020-08-01 00:28:20.138+00,en,MX,active,f,NULL
4979,2020-08-06 00:04:35.033+00,M,2020-08-03 16:05:05.393+00,en,MX,active,f,1987-11-26
4982,2020-08-03 18:16:38.269+00,NULL,2020-08-03 18:16:38.268+00,en,MX,active,f,NULL
4991,2020-08-03 20:46:56.654+00,NULL,2020-08-03 20:46:56.653+00,en,MX,active,f,NULL
4995,2020-08-03 21:40:02.694+00,NULL,2020-08-03 21:40:02.693+00,en,AR,active,f,NULL
4996,2020-08-03 22:17:14.613+00,M,2020-08-03 22:17:14.551+00,en,MX,active,f,1995-05-21
4998,2020-08-03 22:47:58.211+00,NULL,2020-08-03 22:47:58.21+00,en,AR,active,f,NULL
5002,2020-08-03 22:54:57.407+00,NULL,2020-08-03 22:54:57.407+00,en,AR,active,f,NULL
5003,2020-08-03 23:07:53.793+00,NULL,2020-08-03 23:07:53.793+00,en,AR,active,f,NULL
5005,2020-08-04 00:24:17.847+00,NULL,2020-08-04 00:24:17.847+00,en,AR,active,f,NULL
5006,2020-08-04 13:58:25.487+00,NULL,2020-08-04 13:58:25.487+00,en,MX,active,f,NULL
5024,2020-08-04 18:49:15.408+00,NULL,2020-08-04 18:49:15.407+00,en,MX,active,f,NULL
5028,2020-08-04 19:01:15.979+00,NULL,2020-08-04 19:01:15.978+00,en,MX,active,f,NULL
5039,2020-08-05 01:12:24.424+00,NULL,2020-08-05 01:12:24.424+00,en,MX,active,f,NULL
5040,2020-08-05 01:12:25.424+00,NULL,2020-08-05 01:12:25.423+00,en,AR,active,f,NULL
5047,2020-08-05 16:40:20.367+00,NULL,2020-08-05 16:40:20.366+00,en,MX,active,f,NULL
5048,2020-08-05 16:40:21.168+00,NULL,2020-08-05 16:40:21.168+00,en,AR,active,f,NULL
5053,2020-08-05 17:55:51.684+00,NULL,2020-08-05 17:55:51.684+00,en,AR,active,f,NULL
5060,2020-08-05 19:30:31.537+00,NULL,2020-08-05 19:30:31.536+00,en,MX,active,f,NULL
5069,2020-08-05 22:24:20.679+00,NULL,2020-08-05 22:24:20.678+00,en,AR,active,f,NULL
5075,2020-08-06 01:32:46.58+00,NULL,2020-08-06 01:32:46.579+00,en,AR,active,f,NULL
5097,2020-08-06 20:39:32.089+00,NULL,2020-08-06 20:39:32.041+00,en,MX,active,f,NULL
5112,2020-08-07 00:55:19.776+00,NULL,2020-08-07 00:55:19.775+00,en,MX,active,f,NULL
5116,2020-08-07 14:37:37.925+00,NULL,2020-08-07 14:37:37.924+00,en,MX,active,f,NULL
5118,2020-08-07 14:43:12.895+00,NULL,2020-08-07 14:43:12.895+00,en,MX,active,f,NULL
5128,2020-08-07 15:43:03.645+00,NULL,2020-08-07 15:43:03.644+00,en,MX,active,f,NULL
5130,2020-08-07 15:46:52.92+00,NULL,2020-08-07 15:46:52.919+00,en,MX,active,f,NULL
5138,2020-08-07 16:49:14.221+00,NULL,2020-08-07 16:49:14.132+00,en,MX,active,f,NULL
5140,2020-08-07 17:02:53.751+00,NULL,2020-08-07 17:02:53.75+00,en,AR,active,f,NULL
5142,2020-08-07 17:23:43.095+00,NULL,2020-08-07 17:23:43.095+00,en,AR,active,f,NULL
5144,2020-08-07 17:33:07.372+00,NULL,2020-08-07 17:33:07.372+00,en,AR,active,f,NULL
5146,2020-08-07 17:43:09.91+00,NULL,2020-08-07 17:43:09.91+00,en,MX,active,f,NULL
5147,2020-08-07 17:43:10.697+00,NULL,2020-08-07 17:43:10.696+00,en,AR,active,f,NULL
5154,2020-08-09 20:32:50.306+00,NULL,2020-08-09 20:32:50.305+00,en,AR,active,f,NULL
5156,2020-08-10 16:47:26.905+00,NULL,2020-08-10 16:47:26.905+00,es,MX,active,f,NULL
5157,2020-08-10 17:10:49.354+00,NULL,2020-08-10 17:10:49.308+00,en,MX,active,f,NULL
5162,2020-08-10 19:53:17.402+00,NULL,2020-08-10 19:53:17.402+00,en,MX,active,f,NULL
5169,2020-08-10 21:08:14.932+00,NULL,2020-08-10 21:08:14.931+00,en,AR,active,f,NULL
5174,2020-08-11 15:50:23.307+00,NULL,2020-08-11 15:50:23.306+00,en,MX,active,f,NULL
5181,2020-08-11 16:17:44.505+00,NULL,2020-08-11 16:17:44.504+00,en,AR,active,f,NULL
5189,2020-08-11 17:40:49.506+00,NULL,2020-08-11 17:40:49.505+00,en,AR,active,f,NULL
5190,2021-04-20 22:20:28.295+00,M,2020-08-11 17:42:41.636+00,en,MX,active,f,1969-12-31
5192,2020-08-11 19:59:11.145+00,NULL,2020-08-11 19:59:11.144+00,en,MX,active,f,NULL
5198,2020-08-11 20:53:44.686+00,NULL,2020-08-11 20:53:44.643+00,en,MX,active,f,NULL
5199,2020-08-11 21:12:19.097+00,NULL,2020-08-11 21:12:19.054+00,en,MX,active,f,NULL
5203,2020-08-11 22:41:26.893+00,NULL,2020-08-11 22:41:26.892+00,en,AR,active,f,NULL
5208,2020-08-12 16:53:40.894+00,NULL,2020-08-12 16:53:40.894+00,en,MX,active,f,NULL
5214,2020-08-12 17:13:09.085+00,NULL,2020-08-12 17:13:09.084+00,en,MX,active,f,NULL
5215,2020-08-12 17:13:09.826+00,NULL,2020-08-12 17:13:09.825+00,en,AR,active,f,NULL
5218,2020-08-12 18:36:11.67+00,NULL,2020-08-12 18:36:11.67+00,en,MX,active,f,NULL
5220,2020-08-12 19:22:50.688+00,NULL,2020-08-12 19:22:50.688+00,en,MX,active,f,NULL
5221,2020-08-12 19:22:51.576+00,NULL,2020-08-12 19:22:51.575+00,en,AR,active,f,NULL
5224,2020-08-12 20:49:18.066+00,NULL,2020-08-12 20:49:18.066+00,en,MX,active,f,NULL
5229,2020-08-12 23:15:18.95+00,NULL,2020-08-12 23:15:18.95+00,en,MX,active,f,NULL
5233,2020-08-23 18:42:19.438+00,M,2020-08-13 11:55:10.85+00,en,BD,active,f,1969-12-31
5235,2020-08-13 13:59:52.701+00,NULL,2020-08-13 13:59:52.701+00,en,AR,active,f,NULL
5237,2020-08-13 16:48:56.264+00,NULL,2020-08-13 16:48:56.264+00,en,AR,active,f,NULL
5240,2020-08-13 17:20:03.247+00,NULL,2020-08-13 17:20:03.246+00,en,MX,active,f,NULL
5246,2020-08-13 18:31:43.095+00,NULL,2020-08-13 18:31:43.094+00,en,AR,active,f,NULL
5247,2020-08-13 18:32:08.464+00,NULL,2020-08-13 18:32:08.463+00,en,MX,active,f,NULL
5252,2020-08-13 18:47:05.266+00,NULL,2020-08-13 18:47:05.265+00,en,AR,active,f,NULL
5267,2020-08-13 23:17:16.914+00,NULL,2020-08-13 23:17:16.913+00,en,AR,active,f,NULL
5269,2020-08-14 14:35:56.926+00,NULL,2020-08-14 14:35:56.882+00,en,MX,active,f,NULL
5289,2020-08-15 00:30:45.909+00,NULL,2020-08-15 00:30:45.909+00,en,AR,active,f,NULL
5291,2020-08-15 00:34:27.634+00,NULL,2020-08-15 00:34:27.633+00,en,AR,active,f,NULL
5293,2020-08-15 00:58:40.922+00,NULL,2020-08-15 00:58:40.921+00,en,AR,active,f,NULL
5300,2020-08-17 16:00:13.257+00,NULL,2020-08-17 16:00:13.256+00,en,AR,active,f,NULL
5304,2020-08-17 19:13:46.338+00,NULL,2020-08-17 19:13:46.301+00,en,MX,active,f,NULL
6975,2020-10-23 01:21:31.375+00,NULL,2020-10-23 01:21:31.314+00,en,MX,active,f,NULL
6990,2020-10-24 02:33:37.528+00,NULL,2020-10-24 02:33:37.528+00,en,MX,active,f,NULL
6994,2020-10-25 01:27:36.866+00,NULL,2020-10-25 01:27:36.866+00,en,AR,active,f,NULL
6996,2020-10-25 01:53:48.792+00,NULL,2020-10-25 01:53:48.791+00,en,AR,active,f,NULL
7000,2020-10-25 04:40:07.792+00,NULL,2020-10-25 04:40:07.791+00,en,MX,active,f,NULL
7001,2020-10-25 04:40:08.721+00,NULL,2020-10-25 04:40:08.721+00,en,AR,active,f,NULL
7004,2020-10-26 06:32:21.813+00,NULL,2020-10-26 06:32:21.812+00,en,AR,active,f,NULL
7006,2020-10-26 20:48:03.875+00,NULL,2020-10-26 20:48:03.874+00,en,MX,active,f,NULL
7008,2020-10-26 21:03:44.101+00,NULL,2020-10-26 21:03:44.101+00,en,MX,active,f,NULL
7009,2020-10-26 21:03:44.939+00,NULL,2020-10-26 21:03:44.938+00,en,AR,active,f,NULL
7012,2020-10-26 22:50:37.065+00,NULL,2020-10-26 22:50:37.065+00,en,MX,active,f,NULL
7014,2020-10-27 01:36:48.614+00,NULL,2020-10-27 01:36:48.614+00,en,MX,active,f,NULL
7015,2020-10-27 01:36:49.464+00,NULL,2020-10-27 01:36:49.464+00,en,AR,active,f,NULL
7016,2020-10-27 02:41:28.003+00,NULL,2020-10-27 02:41:28.003+00,en,MX,active,f,NULL
7019,2020-10-27 02:57:51.567+00,NULL,2020-10-27 02:57:51.566+00,en,AR,active,f,NULL
7021,2020-10-27 03:15:08.122+00,NULL,2020-10-27 03:15:08.122+00,en,AR,active,f,NULL
7027,2020-10-27 05:04:39.023+00,NULL,2020-10-27 05:04:39.023+00,en,AR,active,f,NULL
7028,2020-10-27 18:37:41.031+00,NULL,2020-10-27 18:37:41.03+00,en,MX,active,f,NULL
7030,2020-10-27 20:32:55.695+00,NULL,2020-10-27 20:32:55.695+00,en,MX,active,f,NULL
7032,2020-10-27 23:39:18.113+00,NULL,2020-10-27 23:39:18.112+00,en,MX,active,f,NULL
7036,2020-10-28 03:01:51.062+00,NULL,2020-10-28 03:01:50.94+00,en,MX,active,f,NULL
7037,2020-10-28 17:01:11.169+00,NULL,2020-10-28 17:01:11.168+00,en,MX,active,f,NULL
7042,2020-10-28 17:30:56.88+00,NULL,2020-10-28 17:30:56.88+00,en,AR,active,f,NULL
7043,2020-10-28 17:45:40.848+00,NULL,2020-10-28 17:45:40.847+00,en,MX,active,f,NULL
7049,2020-10-28 19:35:12.049+00,NULL,2020-10-28 19:35:12.049+00,en,MX,active,f,NULL
7051,2020-10-28 19:40:22.731+00,NULL,2020-10-28 19:40:22.731+00,en,MX,active,f,NULL
7058,2020-10-28 20:46:06.586+00,NULL,2020-10-28 20:46:06.586+00,en,MX,active,f,NULL
7060,2020-10-28 20:49:56.047+00,NULL,2020-10-28 20:49:56.047+00,en,MX,active,f,NULL
7061,2020-10-28 20:49:56.831+00,NULL,2020-10-28 20:49:56.831+00,en,AR,active,f,NULL
7065,2020-10-29 00:06:45.712+00,NULL,2020-10-29 00:06:45.711+00,en,MX,active,f,NULL
7066,2020-10-29 00:06:46.491+00,NULL,2020-10-29 00:06:46.491+00,en,AR,active,f,NULL
7067,2020-10-29 00:53:10.118+00,NULL,2020-10-29 00:53:10.117+00,en,MX,active,f,NULL
7069,2020-10-29 01:40:04.154+00,NULL,2020-10-29 01:40:04.154+00,en,MX,active,f,NULL
7071,2020-10-29 05:18:49.892+00,NULL,2020-10-29 05:18:49.891+00,en,MX,active,f,NULL
7072,2020-10-29 05:19:03.528+00,NULL,2020-10-29 05:19:03.527+00,en,MX,active,f,NULL
7073,2020-10-29 05:19:04.331+00,NULL,2020-10-29 05:19:04.33+00,en,AR,active,f,NULL
7076,2020-10-29 05:29:16.841+00,NULL,2020-10-29 05:29:16.841+00,en,AR,active,f,NULL
7082,2020-10-29 06:11:00.049+00,NULL,2020-10-29 06:11:00.049+00,en,MX,active,f,NULL
7083,2020-10-29 06:12:21.611+00,NULL,2020-10-29 06:12:21.611+00,en,MX,active,f,NULL
7084,2020-10-29 06:14:07.769+00,NULL,2020-10-29 06:14:07.768+00,en,MX,active,f,NULL
7088,2020-10-29 16:24:45.501+00,NULL,2020-10-29 16:24:45.501+00,en,AR,active,f,NULL
7092,2020-10-29 19:20:23.584+00,NULL,2020-10-29 19:20:23.584+00,en,MX,active,f,NULL
7094,2020-10-29 20:54:58.385+00,NULL,2020-10-29 20:54:58.384+00,en,MX,active,f,NULL
7100,2020-10-30 00:16:15.505+00,NULL,2020-10-30 00:16:15.501+00,en,MX,active,f,NULL
7102,2020-10-30 01:09:42.154+00,NULL,2020-10-30 01:09:42.154+00,en,MX,active,f,NULL
7106,2020-10-30 01:34:06.045+00,NULL,2020-10-30 01:34:05.912+00,en,MX,active,f,NULL
7108,2020-10-30 01:46:36.211+00,M,2020-10-30 01:46:36.134+00,en,MX,active,f,1987-11-26
7113,2020-10-30 17:56:44.854+00,NULL,2020-10-30 17:56:44.853+00,en,MX,active,f,NULL
7118,2020-10-30 20:06:34.648+00,NULL,2020-10-30 20:06:34.648+00,en,MX,active,f,NULL
7119,2020-10-30 20:12:12.254+00,NULL,2020-10-30 20:12:12.253+00,en,MX,active,f,NULL
7123,2020-10-30 21:33:00.185+00,M,2020-10-30 21:33:00.079+00,en,MX,active,f,1991-10-20
7129,2020-10-31 00:51:46.03+00,NULL,2020-10-31 00:51:46.03+00,en,AR,active,f,NULL
7132,2020-11-02 07:07:17.687+00,NULL,2020-10-31 01:22:11.20+00,en,AR,active,f,NULL
7135,2020-11-01 03:59:35.993+00,NULL,2020-11-01 03:59:35.992+00,en,MX,active,f,NULL
7139,2020-11-02 18:26:15.33+00,NULL,2020-11-02 18:26:15.33+00,en,AR,active,f,NULL
7141,2020-11-02 19:09:33.065+00,NULL,2020-11-02 19:09:33.065+00,en,MX,active,f,NULL
7144,2020-11-03 01:17:22.947+00,NULL,2020-11-03 01:17:22.947+00,en,MX,active,f,NULL
7145,2020-11-03 14:59:18.198+00,NULL,2020-11-03 14:59:18.116+00,en,MX,active,f,NULL
7161,2020-11-05 02:08:59.816+00,NULL,2020-11-05 02:08:59.815+00,en,MX,active,f,NULL
7165,2020-11-05 17:02:16.288+00,NULL,2020-11-05 17:02:16.287+00,en,MX,active,f,NULL
7170,2021-07-28 14:30:05.949+00,F,2020-11-05 20:08:57.658+00,pt,MX,active,f,1995-10-28
7173,2020-11-05 21:05:50.975+00,NULL,2020-11-05 21:05:50.975+00,en,MX,active,f,NULL
7174,2020-11-05 21:05:51.887+00,NULL,2020-11-05 21:05:51.887+00,en,AR,active,f,NULL
7175,2020-11-05 21:15:02.104+00,NULL,2020-11-05 21:15:02.104+00,en,MX,active,f,NULL
7176,2020-11-05 21:15:03.05+00,NULL,2020-11-05 21:15:03.049+00,en,AR,active,f,NULL
7181,2020-11-06 00:38:12.035+00,F,2020-11-06 00:38:12.035+00,en,MX,active,f,2000-12-15
7185,2020-11-06 03:38:40.183+00,NULL,2020-11-06 03:38:40.182+00,en,AR,active,f,NULL
7188,2020-11-06 15:48:07.47+00,NULL,2020-11-06 15:48:07.469+00,en,MX,active,f,NULL
7197,2020-11-06 20:32:04.543+00,NULL,2020-11-06 20:32:04.543+00,en,AR,active,f,NULL
7210,2020-11-07 18:38:31.20+00,NULL,2020-11-07 18:38:31.198+00,en,MX,active,f,NULL
7213,2020-11-07 21:04:44.954+00,NULL,2020-11-07 21:04:44.954+00,en,AR,active,f,NULL
7214,2020-11-08 01:18:19.922+00,NULL,2020-11-08 01:18:19.921+00,en,MX,active,f,NULL
7215,2020-11-08 01:18:20.761+00,NULL,2020-11-08 01:18:20.761+00,en,AR,active,f,NULL
7223,2020-11-10 00:08:04.223+00,M,2020-11-09 15:11:07.978+00,en,AR,active,f,1969-12-31
7226,2020-11-09 17:23:08.181+00,NULL,2020-11-09 17:23:08.18+00,en,AR,active,f,NULL
7235,2020-11-09 22:55:46.292+00,NULL,2020-11-09 22:55:46.201+00,en,MX,active,f,NULL
7257,2021-07-12 17:29:40.978+00,M,2020-11-10 20:05:21.245+00,en,MX,active,t,1983-09-12
7258,2020-11-10 20:59:17.003+00,F,2020-11-10 20:59:16.928+00,en,AR,active,f,1996-06-19
7261,2020-11-11 00:44:10.607+00,NULL,2020-11-11 00:44:10.606+00,en,MX,active,f,NULL
7262,2020-11-11 00:44:11.527+00,NULL,2020-11-11 00:44:11.526+00,en,AR,active,f,NULL
7282,2020-11-12 02:40:11.013+00,NULL,2020-11-12 02:40:10.922+00,en,MX,active,f,NULL
7287,2021-07-27 17:58:28.811+00,NULL,2020-11-12 21:32:23.644+00,en,MX,active,f,NULL
7289,2020-11-12 23:10:20.075+00,NULL,2020-11-12 23:10:20.075+00,en,AR,active,f,NULL
7294,2020-11-13 01:30:32.97+00,NULL,2020-11-13 01:30:32.969+00,en,AR,active,f,NULL
7296,2020-11-13 02:54:19.518+00,NULL,2020-11-13 02:54:19.516+00,en,MX,active,f,NULL
7300,2020-11-13 03:22:27.817+00,NULL,2020-11-13 03:22:27.816+00,en,AR,active,f,NULL
7301,2020-11-13 05:29:25.286+00,NULL,2020-11-13 05:29:25.286+00,en,MX,active,f,NULL
7305,2020-11-13 17:29:20.677+00,NULL,2020-11-13 17:29:20.673+00,en,AR,active,f,NULL
7308,2020-11-13 22:37:16.569+00,F,2020-11-13 22:37:16.479+00,en,MX,active,f,1995-02-11
7309,2020-11-13 22:52:57.27+00,M,2020-11-13 22:52:57.226+00,en,VE,active,f,1993-09-09
7314,2020-11-17 00:52:59.376+00,NULL,2020-11-17 00:52:59.375+00,en,MX,active,f,NULL
7315,2020-11-17 00:53:00.378+00,NULL,2020-11-17 00:53:00.377+00,en,AR,active,f,NULL
7318,2020-11-17 17:32:02.86+00,M,2020-11-17 17:32:02.859+00,en,AR,active,f,1990-05-18
7319,2020-11-17 20:21:08.407+00,M,2020-11-17 20:21:08.343+00,en,MX,active,f,1990-10-16
7329,2020-11-18 00:15:05.874+00,NULL,2020-11-18 00:15:05.873+00,en,MX,active,f,NULL
7331,2020-11-18 00:40:37.949+00,NULL,2020-11-18 00:40:37.948+00,en,MX,active,f,NULL
7332,2020-11-18 01:12:40.113+00,NULL,2020-11-18 01:12:40.111+00,en,MX,active,f,NULL
7338,2020-11-18 02:35:34.852+00,NULL,2020-11-18 02:35:34.852+00,en,MX,active,f,NULL
7339,2020-11-18 02:35:35.874+00,NULL,2020-11-18 02:35:35.873+00,en,AR,active,f,NULL
7341,2020-11-18 02:55:02.633+00,NULL,2020-11-18 02:55:02.633+00,en,AR,active,f,NULL
7350,2020-11-18 14:17:07.895+00,NULL,2020-11-18 14:17:07.894+00,en,AR,active,f,NULL
7352,2020-11-18 16:50:11.734+00,NULL,2020-11-18 16:50:11.733+00,en,MX,active,f,NULL
7355,2020-11-18 18:29:27.858+00,NULL,2020-11-18 18:29:27.785+00,en,MX,active,f,NULL
7357,2020-11-18 20:12:24.861+00,M,2020-11-18 20:06:16.476+00,es,MX,active,f,1995-05-21
7360,2020-11-18 22:51:47.334+00,NULL,2020-11-18 22:51:47.333+00,en,MX,active,f,NULL
7363,2020-11-19 00:17:48.923+00,NULL,2020-11-19 00:17:48.922+00,en,MX,active,f,NULL
7371,2020-11-20 03:54:06.222+00,NULL,2020-11-20 03:54:06.222+00,en,MX,active,f,NULL
7376,2020-11-20 06:04:23.258+00,NULL,2020-11-20 06:04:23.258+00,en,AR,active,f,NULL
7377,2020-11-20 08:09:20.265+00,NULL,2020-11-20 08:09:20.264+00,en,MX,active,f,NULL
7382,2020-12-29 19:40:32.171+00,M,2020-11-20 14:57:49.776+00,en,AR,suspended,f,1987-11-10
7386,2020-11-20 16:48:43.568+00,NULL,2020-11-20 16:48:43.567+00,en,MX,active,f,NULL
6964,2020-10-23 19:56:55.498+00,NULL,2020-10-22 23:20:19.09+00,es,AR,active,f,NULL
6966,2020-10-23 00:05:16.646+00,NULL,2020-10-23 00:05:16.646+00,en,MX,active,f,NULL
6969,2020-10-23 00:07:51.206+00,NULL,2020-10-23 00:07:51.205+00,en,AR,active,f,NULL
6973,2020-10-23 01:15:52.77+00,NULL,2020-10-23 01:15:52.77+00,en,MX,active,f,NULL
6976,2020-10-23 17:07:25.101+00,NULL,2020-10-23 17:07:25.101+00,en,MX,active,f,1969-12-31
6978,2020-10-23 19:09:29.923+00,NULL,2020-10-23 19:09:29.922+00,en,MX,active,f,NULL
6981,2021-01-22 17:31:09.619+00,F,2020-10-23 21:57:22.813+00,es,MX,active,f,1981-10-22
6982,2020-10-23 23:28:18.293+00,NULL,2020-10-23 23:28:18.293+00,en,MX,active,f,NULL
6983,2020-10-23 23:28:19.14+00,NULL,2020-10-23 23:28:19.14+00,en,AR,active,f,NULL
6992,2020-10-24 19:41:32.707+00,NULL,2020-10-24 19:41:32.625+00,en,MX,active,f,NULL
7002,2020-10-26 05:07:44.651+00,NULL,2020-10-26 05:07:44.553+00,en,MX,active,f,NULL
7005,2020-10-28 17:12:07.761+00,M,2020-10-26 16:51:09.629+00,es,MX,active,f,1987-06-20
7007,2020-10-26 20:48:05.093+00,NULL,2020-10-26 20:48:05.093+00,en,AR,active,f,NULL
7010,2020-10-26 22:27:23.168+00,NULL,2020-10-26 22:27:23.167+00,en,MX,active,f,NULL
7024,2020-10-27 03:34:27.559+00,NULL,2020-10-27 03:34:27.559+00,en,MX,active,f,NULL
7026,2020-10-27 05:04:37.633+00,NULL,2020-10-27 05:04:37.632+00,en,MX,active,f,NULL
7041,2020-10-28 17:30:55.996+00,NULL,2020-10-28 17:30:55.995+00,en,MX,active,f,NULL
7044,2020-10-28 17:45:41.987+00,NULL,2020-10-28 17:45:41.987+00,en,AR,active,f,NULL
7045,2020-10-28 18:39:55.819+00,NULL,2020-10-28 18:39:55.819+00,en,MX,active,f,NULL
7047,2020-10-28 18:54:19.825+00,NULL,2020-10-28 18:54:19.825+00,en,MX,active,f,NULL
7048,2020-10-28 18:55:59.398+00,M,2020-10-28 18:55:59.398+00,en,AR,active,f,1987-11-26
7052,2020-10-28 19:40:23.573+00,NULL,2020-10-28 19:40:23.572+00,en,AR,active,f,NULL
7055,2020-10-28 20:28:55.253+00,NULL,2020-10-28 20:28:55.253+00,en,AR,active,f,NULL
7057,2020-10-28 20:37:22.551+00,NULL,2020-10-28 20:37:22.551+00,en,AR,active,f,NULL
7064,2020-10-28 23:48:00.351+00,NULL,2020-10-28 23:48:00.35+00,en,AR,active,f,NULL
7068,2020-10-29 00:53:11.002+00,NULL,2020-10-29 00:53:10.999+00,en,AR,active,f,NULL
7070,2020-10-29 01:40:05.011+00,NULL,2020-10-29 01:40:05.011+00,en,AR,active,f,NULL
7080,2020-10-29 05:46:54.022+00,M,2020-10-29 05:46:54.021+00,en,MX,active,f,1987-11-26
7081,2020-10-29 05:51:12.569+00,M,2020-10-29 05:51:12.569+00,en,AR,active,f,1987-11-26
7086,2020-10-29 14:55:55.767+00,NULL,2020-10-29 14:55:55.767+00,es,MX,active,f,NULL
7096,2020-10-29 21:04:29.925+00,NULL,2020-10-29 21:04:29.924+00,en,MX,active,f,NULL
7105,2020-10-30 01:26:47.509+00,NULL,2020-10-30 01:26:47.508+00,en,AR,active,f,NULL
7109,2020-10-30 02:55:37.444+00,NULL,2020-10-30 02:55:37.444+00,en,MX,active,f,NULL
7110,2020-10-30 02:55:38.311+00,NULL,2020-10-30 02:55:38.311+00,en,AR,active,f,NULL
7120,2020-10-30 20:24:54.314+00,NULL,2020-10-30 20:24:54.313+00,en,MX,active,f,NULL
7127,2020-10-31 00:16:45.737+00,M,2020-10-31 00:16:45.671+00,en,MX,active,f,1987-11-26
7128,2020-10-31 00:51:45.115+00,NULL,2020-10-31 00:51:45.114+00,en,MX,active,f,NULL
7143,2020-11-02 23:20:27.919+00,NULL,2020-11-02 23:20:27.853+00,en,MX,active,f,NULL
7148,2021-04-06 23:47:54.76+00,M,2020-11-03 23:54:16.739+00,es,CR,active,f,1991-05-05
7153,2020-11-04 22:44:15.066+00,NULL,2020-11-04 22:44:15.062+00,en,AR,active,f,NULL
7155,2020-11-04 23:08:21.51+00,NULL,2020-11-04 23:08:21.509+00,en,AR,active,f,NULL
7160,2020-11-05 01:36:30.469+00,NULL,2020-11-05 01:36:30.469+00,en,AR,active,f,NULL
7163,2020-11-05 02:26:40.111+00,NULL,2020-11-05 02:26:40.11+00,en,MX,active,f,NULL
7164,2020-11-05 02:26:40.975+00,NULL,2020-11-05 02:26:40.974+00,en,AR,active,f,NULL
7166,2020-11-05 17:02:17.149+00,NULL,2020-11-05 17:02:17.149+00,en,AR,active,f,NULL
7167,2020-11-05 18:46:53.526+00,NULL,2020-11-05 18:46:53.526+00,en,MX,active,f,NULL
